it,start,end,latency,sol,period
639,31458133,31675879,217746,1,49365
640,31507508,31725209,217701,1,49354
641,31556933,31774626,217693,1,49373
642,31606246,31824027,217781,1,49381
643,31655586,31873463,217877,1,49397
644,31704934,31922856,217922,1,49396
645,31754317,31972168,217851,1,49371
646,31803765,32021525,217760,1,49366
647,31853219,32070877,217658,1,49362
648,31902602,32120241,217639,1,49362
649,31951937,32169577,217640,1,49354
650,32001264,32218950,217686,1,49360
651,32050625,32268291,217666,1,49354
652,32099999,32317657,217658,1,49357
653,32149333,32367037,217704,1,49364
654,32198651,32416443,217792,1,49376
655,32248013,32465785,217772,1,49366
656,32297420,32515199,217779,1,49380
657,32346762,32564508,217746,1,49359
658,32396137,32613866,217729,1,49358
659,32445512,32663166,217654,1,49341
660,32494917,32712542,217625,1,49351
661,32544278,32762456,218178,1,49520
662,32593602,32811814,218212,1,49471
663,32642964,32861253,218289,1,49461
664,32692282,32910667,218385,1,49447
665,32742134,32960022,217888,1,49419
666,32791547,33009427,217880,1,49415
667,32841021,33058803,217782,1,49403
668,32890372,33108177,217805,1,49394
669,32939778,33157481,217703,1,49367
670,32989153,33206777,217624,1,49346
671,33038532,33256128,217596,1,49347
672,33087893,33305499,217606,1,49354
673,33137280,33354879,217599,1,49362
674,33186555,33404185,217630,1,49345
675,33235915,33453504,217589,1,49337
676,33285233,33502885,217652,1,49350
677,33334610,33552287,217677,1,49365
678,33383918,33601645,217727,1,49363
679,33433264,33651017,217753,1,49366
680,33482619,33700355,217736,1,49357
681,33531991,33749659,217668,1,49341
682,33581372,33799066,217694,1,49361
683,33630737,33848453,217716,1,49368
684,33680087,33897867,217780,1,49382
685,33729435,33947218,217783,1,49373
686,33778811,33996557,217746,1,49362
687,33828221,34045926,217705,1,49364
688,33877572,34095319,217747,1,49373
689,33926961,34144673,217712,1,49367
690,33976279,34194049,217770,1,49369
691,34025654,34243451,217797,1,49379
692,34075045,34292769,217724,1,49361
693,34124399,34342144,217745,1,49365
694,34173749,34391468,217719,1,49352
695,34223157,34440853,217696,1,49362
696,34272542,34490280,217738,1,49381
697,34321899,34539350,217451,1,49288
698,34371281,34588375,217094,1,49209
699,34420597,34637463,216866,1,49172
700,34469959,34686128,216169,1,49020
