it,start,end,latency,sol,period
460,22311963,22716116,404153,1,49262
461,22361232,22765373,404141,1,49260
462,22410675,22814660,403985,1,49268
463,22459832,22863882,404050,1,49254
464,22508991,22913122,404131,1,49250
465,22558236,22962325,404089,1,49236
466,22607427,23011545,404118,1,49231
467,22656628,23060720,404092,1,49214
468,22706021,23109986,403965,1,49229
469,22755244,23159178,403934,1,49218
470,22804516,23208449,403933,1,49234
471,22853732,23257647,403915,1,49223
472,22903029,23306876,403847,1,49225
473,22952201,23356166,403965,1,49244
474,23001416,23405432,404016,1,49250
475,23050614,23454676,404062,1,49248
476,23099887,23503848,403961,1,49225
477,23149008,23553102,404094,1,49234
478,23198347,23602388,404041,1,49249
479,23247548,23651548,404000,1,49222
480,23296715,23700738,404023,1,49212
481,23346010,23749932,403922,1,49207
482,23395337,23799156,403819,1,49212
483,23444540,23848350,403810,1,49206
484,23493717,23897539,403822,1,49201
485,23542949,23946763,403814,1,49208
486,23592238,23996058,403820,1,49234
487,23641437,24045277,403840,1,49229
488,23690637,24094482,403845,1,49222
489,23739828,24143701,403873,1,49221
490,23789004,24192948,403944,1,49229
491,23838253,24242144,403891,1,49219
492,23887449,24291361,403912,1,49218
493,23936637,24340570,403933,1,49215
494,23985886,24389871,403985,1,49241
495,24035197,24439167,403970,1,49257
496,24084352,24488379,404027,1,49243
497,24133568,24537604,404036,1,49238
498,24182819,24586843,404024,1,49238
499,24232032,24636092,404060,1,49241
500,24281227,24685291,404064,1,49228
501,24330448,24734527,404079,1,49230
502,24379708,24783723,404015,1,49220
503,24429034,24832971,403937,1,49228
504,24478285,24882206,403921,1,49230
505,24527503,24931445,403942,1,49233
506,24576716,24980687,403971,1,49235
507,24625960,25029915,403955,1,49233
508,24675188,25079239,404051,1,49260
509,24724391,25128471,404080,1,49252
510,24773596,25177699,404103,1,49244
511,24822871,25227013,404142,1,49265
512,24872063,25276233,404170,1,49251
513,24921290,25325470,404180,1,49247
514,24970583,25374764,404181,1,49261
515,25019813,25424076,404263,1,49276
516,25069063,25473322,404259,1,49267
517,25118394,25522456,404062,1,49227
518,25167585,25571679,404094,1,49226
519,25216887,25620866,403979,1,49214
520,25266112,25670115,404003,1,49224
521,25315378,25719309,403931,1,49215
522,25364655,25768550,403895,1,49223
523,25413940,25817767,403827,1,49221
524,25463221,25867015,403794,1,49229
525,25512343,25916245,403902,1,49229
526,25561542,25965441,403899,1,49219
527,25610787,26014735,403948,1,49241
528,25659981,26063903,403922,1,49219
529,25709173,26113109,403936,1,49215
530,25758454,26162347,403893,1,49222
531,25807691,26211572,403881,1,49223
532,25856869,26260796,403927,1,49223
533,25906150,26310171,404021,1,49268
534,25955343,26359380,404037,1,49250
535,26004602,26408644,404042,1,49254
536,26053777,26457839,404062,1,49236
537,26103005,26507080,404075,1,49238
538,26152190,26556335,404145,1,49243
539,26201459,26605564,404105,1,49238
540,26250682,26654777,404095,1,49231
541,26300024,26703998,403974,1,49228
542,26349226,26753181,403955,1,49214
543,26398549,26802410,403861,1,49218
544,26447736,26851648,403912,1,49224
545,26496938,26900859,403921,1,49220
546,26546209,26950075,403866,1,49219
547,26595450,26999269,403819,1,49211
548,26644654,27048504,403850,1,49218
549,26693864,27097745,403881,1,49225
550,26743107,27146991,403884,1,49231
551,26792281,27196187,403906,1,49220
552,26841521,27245410,403889,1,49221
553,26890758,27294635,403877,1,49222
554,26939946,27343823,403877,1,49212
555,26989145,27393265,404120,1,49281
556,27038399,27442568,404169,1,49287
557,27087664,27491773,404109,1,49262
558,27136856,27540990,404134,1,49249
559,27186070,27590349,404279,1,49282
560,27235333,27639551,404218,1,49258
561,27284485,27688880,404395,1,49279
562,27333679,27738100,404421,1,49261
563,27383161,27787394,404233,1,49271
564,27432431,27836648,404217,1,49266
565,27481642,27885896,404254,1,49260
566,27530867,27935145,404278,1,49257
567,27580143,27984377,404234,1,49249
568,27629439,28033638,404199,1,49253
569,27678790,28082870,404080,1,49246
570,27727977,28132039,404062,1,49223
571,27777245,28181264,404019,1,49223
