step,start,end,latency,execution
570,8298822,8687220,388398,19910
571,8308690,8697255,388565,19900
572,8318557,8707334,388777,19945
573,8328426,8717345,388919,19874
574,8338291,8727366,389075,19885
575,8348157,8737373,389216,19871
576,8358024,8747335,389311,19827
577,8367892,8757370,389478,19894
578,8377754,8767436,389682,19930
579,8387622,8777491,389869,19918
580,8397488,8787496,390008,19871
581,8407356,8797533,390177,19901
582,8417224,8807586,390362,19918
583,8427092,8817636,390544,19914
584,8436959,8827706,390747,19934
585,8446826,8837749,390923,19908
586,8456695,8847790,391095,19903
587,8466560,8857801,391241,19877
588,8476428,8867861,391433,19924
589,8486295,8877889,391594,19891
590,8496161,8887879,391718,19854
591,8506028,8897910,391882,19893
592,8515892,8907930,392038,19877
593,8525752,8917976,392224,20927
594,8536636,8927982,391346,19863
595,8546496,8937971,391475,22124
596,8558634,8948011,389377,19900
597,8568497,8958155,389658,23917
598,8582273,8968167,385894,23906
599,8596170,8978197,382027,19900
600,8606043,8988188,382145,23893
601,8619948,8998192,378244,23893
602,8633839,9008250,374411,19929
603,8643714,9018272,374558,23917
604,8657612,9028248,370636,21840
605,8669479,9038266,368787,21894
606,8681359,9048297,366938,23922
607,8695252,9058347,363095,19918
608,8705124,9068354,363230,23903
609,8719024,9078389,359365,23903
610,8732895,9088406,355511,19887
611,8742768,9098454,355686,23913
612,8756637,9108520,351883,19938
613,8766512,9118575,352063,23920
614,8780387,9128567,348180,23868
615,8794266,9138596,344330,19899
616,8804139,9148567,344428,23846
617,8818018,9158631,340613,23943
618,8831900,9168637,336737,19879
619,8841776,9178664,336888,21921
620,8853673,9188700,335027,19900
621,8863551,9198697,335146,21888
622,8875446,9208752,333306,19923
623,8885318,9218821,333503,21931
624,8897182,9228852,331670,19902
625,8907055,9238914,331859,21929
626,8918924,9248901,329977,21892
627,8930833,9258894,328061,19862
628,8940706,9268976,328270,21968
629,8952596,9278988,326392,19880
630,8962467,9289017,326550,21921
631,8974363,9299035,324672,19886
632,8984234,9309061,324827,21889
633,8996100,9319093,322993,19900
634,9005971,9329170,323199,22014
635,9017914,9339164,321250,19870
636,9027793,9349172,321379,21884
637,9039672,9359185,319513,21905
638,9051567,9369225,317658,19914
639,9061444,9379279,317835,21960
640,9073354,9389283,315929,19873
641,9083226,9399314,316088,21924
642,9095123,9409372,314249,19926
643,9104994,9419446,314452,21964
644,9116886,9429452,312566,19873
645,9126757,9439482,312725,21922
646,9138652,9449493,310841,19877
647,9148522,9459531,311009,21929
648,9160416,9469577,309161,21936
649,9172308,9479555,307247,19848
650,9182181,9489606,307425,21915
651,9194049,9499663,305614,19927
652,9203921,9509687,305766,21893
653,9215793,9519700,303907,19880
654,9225663,9529745,304082,21936
655,9237557,9539764,302207,19890
656,9247430,9549842,302412,21996
657,9259352,9559833,300481,21863
658,9271227,9569912,298685,19960
659,9281111,9579949,298838,21925
660,9293002,9589978,296976,19897
661,9302873,9600023,297150,21912
662,9314742,9609986,295244,19833
663,9324615,9620016,295401,21920
664,9336509,9630007,293498,19855
665,9346376,9640010,293634,21891
666,9358267,9650013,291746,19868
667,9368136,9660050,291914,21924
668,9380026,9670039,290013,21877
669,9391916,9680102,288186,19927
670,9401782,9690172,288390,21960
671,9413675,9700242,286567,19939
672,9423548,9710268,286720,21902
673,9435427,9720256,284829,19852
674,9445294,9730263,284969,21901
675,9457191,9740313,283122,19937
676,9467082,9750307,283225,21883
677,9478974,9760347,281373,19908
678,9488845,9770393,281548,21922
679,9500723,9780434,279711,21930
680,9512615,9790507,277892,19941
681,9522487,9800496,278009,21883
682,9534384,9810538,276154,19912
683,9544257,9820529,276272,21876
684,9556145,9830539,274394,19869
685,9566007,9840601,274594,21941
686,9577890,9850572,272682,19841
687,9587762,9860577,272815,21886
688,9599646,9870563,270917,19854
689,9609518,9880555,271037,21959
690,9621489,9890596,269107,21914
691,9633365,9900608,267243,19884
692,9643241,9910617,267376,21891
693,9655126,9920657,265531,19908
694,9664996,9930671,265675,21893
695,9676879,9940688,263809,19882
696,9686746,9950729,263983,21919
697,9698628,9960741,262113,19884
698,9708503,9970778,262275,21924
699,9720393,9980799,260406,19890
700,9732274,9990814,258540,19882
701,9742144,10000879,258735,19928
702,9752011,10010896,258885,21904
703,9763902,10020927,257025,19894
704,9773768,10030888,257120,21842
705,9785652,10040880,255228,19852
706,9795515,10050939,255424,21940
707,9807399,10060966,253567,19885
708,9817260,10070994,253734,21893
709,9829128,10081004,251876,19875
710,9838996,10091027,252031,21911
711,9850886,10101104,250218,19940
712,9860753,10111086,250333,21869
713,9872642,10121110,248468,19883
714,9882505,10131174,248669,21922
715,9894367,10141255,246888,19942
716,9904231,10151297,247066,21901
717,9916094,10161369,245275,19932
718,9925956,10171403,245447,21919
719,9937843,10181394,243551,19854
720,9947710,10191427,243717,21904
721,9959584,10201484,241900,19915
722,9969446,10211537,242091,21936
723,9981332,10221550,240218,19873
724,9991195,10231540,240345,21858
725,10003067,10241578,238511,19943
726,10012975,10251536,238561,21843
727,10024864,10261564,236700,19888
728,10034726,10271601,236875,21922
729,10046615,10281649,235034,19910
730,10056479,10291675,235196,21912
731,10068367,10301728,233361,19914
732,10078230,10311760,233530,21909
733,10090111,10321795,231684,19896
734,10099975,10331811,231836,21878
735,10111840,10341889,230049,19937
736,10121703,10351893,230190,21889
737,10133591,10361892,228301,19859
738,10143455,10371908,228453,21899
739,10155341,10381940,226599,19892
740,10165203,10391945,226742,21888
741,10177090,10401986,224896,19902
742,10186954,10412014,225060,21888
743,10198817,10422921,224104,20768
744,10208681,10432986,224305,21614
745,10220239,10444835,224596,21745
746,10230139,10454884,224745,19924
747,10240018,10476180,236162,31160
748,10249886,10494225,244339,27910
749,10259755,10504296,244541,19932
750,10269623,10514331,244708,19914
751,10279506,10525322,245816,20853
752,10289371,10536293,246922,20835
753,10299239,10546282,247043,19852
754,10309106,10556209,247103,19789
755,10318973,10566115,247142,19770
756,10328840,10576047,247207,19796
757,10338706,10585882,247176,19700
758,10348574,10595786,247212,19767
759,10358441,10605692,247251,19770
760,10368309,10615625,247316,19797
761,10378175,10625531,247356,19770
762,10388043,10635509,247466,19840
763,10397909,10645417,247508,19772
764,10407776,10655404,247628,19863
765,10417654,10665239,247585,19700
766,10427523,10675159,247636,19744
767,10450885,10684801,233916,19501
768,10460749,10694370,233621,19458
769,10695072,10738835,43763,53304
770,10704644,10758741,54097,29947
771,10714714,10778584,63870,29575
772,10724453,10798364,73911,29607
773,10734286,10818064,83778,29441
774,10744034,10838100,94066,29910
775,10753953,10857947,103994,29590
776,10763701,10877677,113976,29536
777,10773512,10897427,123915,29535
778,10783300,10917026,133726,29322
779,10793027,10936757,143730,29469
780,10802771,10956560,153789,29556
781,10812527,10976193,163666,29582
782,10822485,10995717,173232,29309
783,10832274,11015086,182812,29172
784,10842081,11034460,192379,29206
785,10851917,11053893,201976,29186
786,10861673,11073397,211724,29286
787,10871460,11092862,221402,29194
788,10881193,11112292,231099,29203
789,10890972,11131636,240664,28998
790,10900630,11151047,250417,29180
791,10910404,11170508,260104,29152
792,10920100,11189884,269784,29117
793,10929845,11209320,279475,29187
794,10939601,11228685,289084,29167
795,10949407,11248140,298733,29148
796,10959105,11267587,308482,29217
797,10968879,11287096,318217,29190
798,10978566,11306441,327875,36297
799,10995526,11325892,330366,38803
800,11014885,11345318,330433,38837
801,11034303,11364761,330458,38825
802,11053691,11384120,330429,38857
803,11073197,11403495,330298,38817
804,11092645,11423009,330364,38912
805,11112048,11442497,330449,38898
806,11131466,11461906,330440,38787
807,11150850,11481262,330412,38799
808,11170301,11500687,330386,38806
809,11189689,11520080,330391,38802
810,11209105,11539590,330485,38889
811,11228491,11558948,330457,38798
812,11247937,11578327,330390,38818
813,11267384,11597783,330399,38862
814,11286797,11617176,330379,38838
815,11306249,11636684,330435,38884
816,11325631,11656078,330447,38865
817,11345109,11675548,330439,38908
818,11364553,11694924,330371,38757
819,11383942,11714294,330352,38738
820,11403330,11733822,330492,38943
821,11422752,11753161,330409,38828
822,11442248,11772691,330443,38920
823,11461646,11792049,330403,38768
824,11481062,11811548,330486,38878
825,11500447,11830852,330405,38745
826,11519895,11850261,330366,38832
827,11539326,11869692,330366,38797
828,11558700,11889012,330312,38732
829,11578119,11908537,330418,39016
830,11597617,11927949,330332,38824
831,11617037,11947361,330324,38843
832,11636476,11966745,330269,38820
833,11655919,11986217,330298,38859
834,11675313,12005706,330393,38855
835,11694686,12024974,330288,38684
836,11714110,12044505,330395,39037
837,11733622,12063972,330350,38833
838,11752996,12083501,330505,38992
839,11772466,12102977,330511,38886
840,11791884,12122413,330529,38846
841,11811302,12141870,330568,38806
842,11830659,12161282,330623,38799
843,11850053,12180698,330645,38824
844,11869467,12200271,330804,38988
845,11888887,12219886,330999,39044
846,11908323,12239455,331132,38980
847,11927742,12259083,331341,39044
848,11947166,12278572,331406,38894
849,11966579,12298108,331529,38945
850,11985994,12317518,331524,38868
851,12005458,12337150,331692,39046
852,12024879,12356582,331703,38809
853,12044263,12376158,331895,39044
854,12063737,12395555,331818,38894
855,12083242,12414978,331736,38873
856,12102698,12434405,331707,38915
857,12122191,12453838,331647,38888
858,12141653,12473240,331587,38806
859,12161065,12492674,331609,38868
860,12180505,12512149,331644,39036
861,12200074,12531553,331479,38962
862,12219639,12550847,331208,38915
863,12239268,12570297,331029,38957
864,12258781,12589675,330894,38970
865,12278380,12609174,330794,39013
866,12297901,12628533,330632,38846
867,12317395,12648087,330692,39074
868,12336923,12667454,330531,38856
869,12356420,12686970,330550,38996
870,12375907,12706293,330386,38754
871,12395346,12725709,330363,38829
872,12414765,12745178,330413,38959
873,12434263,12764751,330488,39018
874,12453714,12784126,330412,38746
875,12473093,12803540,330447,38770
876,12492457,12822854,330397,38793
877,12511944,12842371,330427,38924
878,12531359,12861837,330478,38785
