step,start,end,latency,execution
361,14203002,14520154,317152,111424
362,14248898,14539265,290367,57212
363,14287002,14576636,289634,76622
364,14326255,14614106,287851,74825
365,14363613,14679626,316013,104715
366,14402811,14698554,295743,56282
367,14440169,14744091,303922,94263
368,14488898,14774229,285331,68239
369,14527002,14835787,308785,96752
370,14562199,14862706,300507,64273
371,14599557,14900273,300716,78905
372,14640898,14934464,293566,80291
373,14687002,14999524,312522,100253
374,14722199,15033041,310842,66843
375,14755529,15056672,301143,64998
376,14796898,15102244,305346,91672
377,14843002,15134935,291933,67912
378,14878226,15171442,293216,73862
379,14915584,15208851,293267,70721
380,14948898,15250303,301405,83552
381,14991002,15319843,328841,119499
382,15040963,15349336,308373,67528
383,15079002,15372896,293894,65511
384,15120956,15419799,298843,80945
385,15155002,15453316,298314,75411
386,15196898,15515779,318881,100564
387,15235002,15557216,322214,79358
388,15272926,15576836,303910,57693
389,15311002,15634246,323244,103302
390,15356898,15649856,292958,53712
391,15395004,15696319,301315,84355
392,15432898,15725713,292815,63494
393,15467002,15791262,324260,107444
394,15508900,15828791,319891,75628
395,15547002,15870234,323232,87335
396,15592898,15899781,306883,59647
397,15623002,15949291,326289,83431
398,15656926,15986808,329882,79590
399,15699002,16020381,321379,71494
400,15736926,16067602,330676,85293
401,15775001,16109147,334146,79438
402,15812898,16150746,337848,79700
403,15851001,16180297,329296,67472
404,15888926,16202063,313137,63840
405,15931004,16238781,307777,74637
406,15968926,16309040,340114,108332
407,16007001,16346511,339510,83393
408,16052926,16388028,335102,78463
409,16089875,16417273,327398,68441
410,16129073,16470733,341660,91385
411,16167001,16508256,341255,83417
412,16212898,16549765,336867,78456
413,16249849,16587332,337483,68789
414,16281075,16624752,343677,81569
415,16325227,16649672,324445,57317
416,16357627,16685272,327645,79329
417,16401359,16734788,333429,89052
418,16440898,16784233,343335,90409
419,16481866,16821777,339911,72886
420,16517211,16863271,346060,81715
421,16557435,16896839,339404,69029
422,16592898,16930263,337365,73570
423,16633048,16981201,348153,86834
424,16668947,17018692,349745,86389
425,16717848,17060265,342417,80854
426,16757131,17101688,344557,83291
427,16799002,17142701,343699,76965
428,16834956,17179431,344475,76772
429,16875001,17223036,348035,76843
430,16908242,17268593,360351,92317
431,16955006,17294137,339131,62644
432,16992110,17335515,343405,84266
433,17035001,17372990,337989,71903
434,17069432,17414533,345101,83110
435,17111002,17446899,335897,74258
