it,start,end,latency,sol
775,16881581,17217896,336315,1
776,16901070,17237533,336463,1
777,16920649,17257172,336523,1
778,16940203,17276634,336431,1
779,16959860,17296305,336445,1
780,16979465,17315819,336354,1
781,16999005,17335372,336367,1
782,17018550,17354954,336404,1
783,17038105,17374477,336372,1
784,17057647,17393987,336340,1
785,17077180,17413538,336358,1
786,17096742,17433087,336345,1
787,17116664,17452600,335936,1
788,17136289,17472155,335866,1
789,17155872,17491655,335783,1
790,17175413,17511157,335744,1
791,17194939,17530774,335835,1
792,17214483,17550266,335783,1
793,17234077,17569788,335711,1
794,17253646,17589229,335583,1
795,17273214,17608530,335316,1
796,17292830,17627886,335056,1
797,17312385,17647189,334804,1
798,17331967,17666480,334513,1
799,17351492,17685728,334236,1
800,17371047,17705119,334072,1
801,17390568,17724768,334200,1
802,17410127,17744176,334049,1
803,17429660,17763453,333793,1
804,17449161,17782781,333620,1
805,17468732,17802012,333280,1
806,17488255,17821546,333291,1
807,17507796,17840865,333069,1
808,17527334,17860249,332915,1
809,17546871,17879604,332733,1
