step,start,end,latency,execution
435,24014788,27320891,3306103,201684
436,24115245,27421485,3306240,195453
437,24210165,27521446,3311281,205669
438,24315905,27621937,3306032,197526
439,24413000,27722674,3309674,204713
440,24517061,27823062,3306001,200983
441,24617717,27923588,3305871,200859
442,24718108,28024702,3306594,200590
443,24817619,28123737,3306118,194975
444,24913596,28225593,3311997,208062
445,25019836,28325974,3306138,197367
446,25116887,28426573,3309686,204502
447,25220875,28527582,3306707,201543
448,25321442,28626586,3305144,199580
449,25422053,28727566,3305513,194399
450,25515522,28828903,3313381,208794
451,25623017,28929668,3306651,201223
452,25723534,29028504,3304970,195955
453,25820712,29130483,3309771,205546
454,25924340,29230521,3306181,200493
455,26024830,29331018,3306188,195986
456,26120358,29431579,3311221,206157
457,26226010,29532577,3306567,197886
458,26322983,29632582,3309599,198399
459,26421437,29733174,3311737,206490
460,26527393,29833445,3306052,194093
461,26621255,29934578,3313323,208418
462,26728601,30034587,3305986,197169
463,26825845,30135568,3309723,199233
464,26924156,30236216,3312060,205565
465,27029157,30336589,3307432,201940
466,27130762,30436590,3305828,193562
467,27224406,30537522,3313116,208235
468,27331821,30637640,3305819,200687
469,27432448,30737140,3304692,199276
470,27532256,30838609,3306353,201371
471,27632219,30939568,3307349,196965
472,27728283,31040681,3312398,205102
473,27832356,31140568,3308212,202535
474,27935062,31241326,3306264,201064
475,28035428,31341499,3306071,195845
476,28131137,31442527,3311390,201020
477,28231190,31542626,3311436,206116
478,28337440,31643576,3306136,201385
479,28437947,31744327,3306380,201295
480,28538552,31843581,3305029,196208
481,28635542,31944698,3309156,197695
482,28732182,32045583,3313401,208794
483,28840174,32145672,3305498,200441
484,28940584,32246301,3305717,195996
485,29036009,32346671,3310662,205726
486,29141399,32447575,3306176,195541
487,29236097,32548578,3312481,207438
488,29342616,32648996,3306380,200967
489,29443249,32748816,3305567,200198
490,29543712,32849665,3305953,201320
491,29644245,32950203,3305958,195073
492,29738841,33051121,3312280,207034
493,29845040,33151228,3306188,200461
494,29945479,33252127,3306648,201225
495,30045889,33352231,3306342,200715
496,30146584,33453233,3306649,196618
497,30242261,33554085,3311824,206096
498,30347590,33654186,3306596,200616
499,30448188,33755291,3307103,201339
500,30548501,33855002,3306501,201390
