iteration,start,end,latency,execution
617,24062336,32592921,8530585,647738
618,24106850,32646030,8539180,640349
619,24166793,32699115,8532322,629513
620,24219785,32752707,8532922,632643
621,24265225,32804082,8538857,638887
622,24323950,32856610,8532660,634969
623,24377134,32909510,8532376,635300
624,24429912,32962356,8532444,626914
625,24474350,33013618,8539268,639506
626,24534704,33066564,8531860,632702
627,24587273,33119692,8532419,637566
628,24640534,33172195,8531661,613012
629,24694103,33225073,8530970,647466
630,24746653,33278314,8531661,634485
631,24799381,33331225,8531844,628312
632,24852213,33384053,8531840,616585
633,24905085,33436213,8531128,626081
634,24958274,33488829,8530555,650666
635,25011398,33541814,8530416,634681
636,25064218,33594862,8530644,628504
637,25110238,33647950,8537712,618702
638,25169100,33700749,8531649,649917
639,25221809,33753984,8532175,626092
640,25266859,33806518,8539659,623183
641,25326391,33859616,8533225,636118
642,25370825,33912738,8541913,645895
643,25429852,33965731,8535879,634917
644,25482800,34018323,8535523,634644
645,25535481,34069715,8534234,609945
646,25588462,34122760,8534298,649542
647,25641556,34174277,8532721,632839
648,25694701,34226882,8532181,620904
649,25739102,34278159,8539057,626265
650,25798336,34331329,8532993,647618
651,25850984,34384322,8533338,628166
652,25896742,34437317,8540575,641936
653,25956853,34489851,8532998,634257
654,26009307,34542923,8533616,635293
655,26062311,34595916,8533605,634300
656,26115707,34648534,8532827,617120
657,26167767,34700059,8532292,644887
658,26220648,34752643,8531995,633203
659,26273961,34805452,8531491,637136
660,26327138,34858593,8531455,628713
661,26379971,34911501,8531530,617677
662,26432917,34964620,8531703,649125
663,26485509,35017332,8531823,626142
664,26530854,35068707,8537853,616236
665,26590023,35121291,8531268,642834
666,26642573,35174307,8531734,640916
667,26695966,35227204,8531238,633869
668,26748657,35280029,8531372,635445
669,26801127,35331247,8530120,609068
670,26854295,35384141,8529846,651421
671,26907376,35437394,8530018,633557
672,26960586,35490590,8530004,631825
673,27013484,35541797,8528313,631025
674,27059533,35595025,8535492,640061
675,27118313,35647635,8529322,634332
676,27171068,35699041,8527973,614075
677,27224743,35752018,8527275,640638
678,27277029,35804724,8527695,638803
679,27330055,35857476,8527421,633489
680,27382964,35910241,8527277,605880
681,27428637,35961710,8533073,637936
682,27487725,36014682,8526957,648381
683,27540594,36067685,8527091,634867
684,27593517,36120329,8526812,636517
685,27646508,36171519,8525011,616373
686,27699257,36224197,8524940,648568
687,27752016,36276920,8524904,631619
688,27805035,36328282,8523247,615709
689,27858556,36381364,8522808,626144
690,27911227,36434073,8522846,648518
691,27963906,36486971,8523065,635424
692,28016971,36539776,8522805,628080
693,28062431,36592926,8530495,616377
694,28120783,36645799,8525016,650144
695,28173762,36699046,8525284,635443
696,28226813,36751987,8525174,628325
697,28279747,36804628,8524881,609538
698,28324620,36857466,8532846,658834
699,28383517,36910222,8526705,632193
700,28436370,36961570,8525200,635062
701,28489846,37014702,8524856,626896
702,28542422,37067413,8524991,639709
703,28595421,37120523,8525102,633536
704,28648391,37173801,8525410,630752
705,28694367,37224912,8530545,637090
706,28753154,37278237,8525083,634234
707,28806159,37331287,8525128,635772
708,28859070,37384004,8524934,612300
709,28912214,37436179,8523965,620144
710,28957631,37488830,8531199,653657
711,29015958,37541422,8525464,612881
712,29068420,37592918,8524498,625713
713,29121887,37645994,8524107,628113
714,29174481,37698987,8524506,650802
715,29227532,37751550,8524018,635790
716,29280541,37803002,8522461,634969
717,29333210,37855485,8522275,615728
718,29386214,37908585,8522371,647744
719,29439285,37961450,8522165,632808
720,29492404,38014352,8521948,629465
721,29545388,38065543,8520155,591346
722,29598081,38118441,8520360,665617
723,29650781,38171393,8520612,633577
724,29703843,38224173,8520330,636007
725,29757336,38277085,8519749,627028
726,29809986,38330033,8520047,639747
727,29862975,38382834,8519859,636249
728,29915837,38434091,8518254,606227
729,29960503,38487313,8526810,631815
730,30019592,38539765,8520173,652554
731,30072659,38592906,8520247,632940
732,30125760,38645919,8520159,634731
733,30178855,38698902,8520047,604265
734,30223432,38751631,8528199,657019
735,30282546,38804676,8522130,633088
736,30335071,38855920,8520849,636958
737,30388810,38908597,8519787,613065
738,30441209,38961674,8520465,647675
739,30494153,39014299,8520146,636992
740,30547636,39065675,8518039,605109
741,30599932,39118582,8518650,624113
742,30652793,39171218,8518425,656238
743,30705840,39224267,8518427,612623
744,30759007,39276996,8517989,643005
745,30812243,39328041,8515798,588708
746,30858223,39381350,8523127,668455
747,30916759,39434922,8518163,636757
748,30969519,39486102,8516583,634382
749,31023284,39538753,8515469,605435
750,31075651,39591925,8516274,652691
751,31128910,39644529,8515619,633362
752,31181459,39695994,8514535,605672
753,31227838,39748963,8521125,624936
754,31286238,39801689,8515451,655303
755,31339294,39854629,8515335,632873
756,31392392,39907573,8515181,634805
757,31445438,39960555,8515117,626785
758,31490419,40013607,8523188,642426
759,31549287,40066268,8516981,634997
760,31601910,40117467,8515557,617113
761,31655447,40170361,8514914,637399
762,31707988,40223202,8515214,639077
763,31761183,40275972,8514789,632841
764,31813864,40327162,8513298,612377
765,31866886,40380333,8513447,626167
766,31919583,40433033,8513450,652043
767,31972621,40486275,8513654,633772
768,32025395,40539537,8514142,636510
769,32078390,40590980,8512590,590801
770,32131455,40643950,8512495,664036
771,32184146,40696655,8512509,637351
772,32236981,40748955,8511974,603859
773,32282719,40801982,8519263,618783
774,32341124,40854421,8513297,665695
775,32394261,40907284,8513023,625716
776,32446989,40958645,8511656,608154
777,32491608,41011597,8519989,627728
778,32551897,41064637,8512740,653558
779,32604838,41117683,8512845,636289
780,32657883,41170630,8512747,615404
781,32711059,41223133,8512074,616384
782,32757676,41276254,8518578,654315
783,32816032,41328874,8512842,634670
784,32868450,41380300,8511850,609382
785,32921939,41433195,8511256,613061
786,32966476,41486096,8519620,661648
787,33025498,41539528,8514030,633782
788,33078450,41590989,8512539,633049
789,33131570,41643965,8512395,633864
790,33184054,41696979,8512925,635986
791,33236988,41749512,8512524,635229
792,33290155,41800875,8510720,611092
793,33343146,41853944,8510798,639641
794,33388490,41906606,8518116,641507
795,33448164,41959587,8511423,632371
796,33500650,42012549,8511899,613161
797,33554158,42065578,8511420,642593
798,33606578,42118398,8511820,641151
799,33659980,42171100,8511120,632457
800,33712601,42222163,8509562,614203
801,33765939,42275294,8509355,620325
802,33818340,42328210,8509870,654083
803,33871594,42381314,8509720,637762
804,33924660,42434227,8509567,606524
805,33977734,42487298,8509564,620572
806,34023286,42539810,8516524,662305
807,34081601,42592982,8511381,624173
808,34127084,42645785,8518701,619456
809,34186710,42698974,8512264,613012
810,34231732,42752548,8520816,660229
811,34290008,42805049,8515041,636671
812,34343285,42856760,8513475,592454
813,34396312,42909522,8513210,657832
814,34449071,42962631,8513560,636726
815,34501799,43015289,8513490,636678
816,34554831,43066492,8511661,603648
817,34607874,43119664,8511790,622220
818,34653017,43173260,8520243,658544
819,34712206,43226162,8513956,633303
820,34764641,43279274,8514633,635141
821,34817958,43332222,8514264,633023
822,34870548,43385187,8514639,635386
823,34923711,43438560,8514849,636434
824,34976814,43490041,8513227,580697
825,35022418,43542930,8520512,668657
826,35080803,43595974,8515171,635884
827,35133482,43648927,8515445,634236
828,35186489,43701972,8515483,606179
829,35239449,43754609,8515160,645800
830,35284445,43807625,8523180,642722
831,35343684,43860624,8516940,632840
832,35396356,43913655,8517299,614589
