step,start,end,latency,execution
418,15553938,17623401,2069463,80464
419,15591646,17665519,2073873,79690
420,15629301,17708307,2079006,80505
421,15667075,17749718,2082643,77365
422,15703080,17791217,2088137,78567
423,15740196,17832218,2092022,78498
424,15777738,17873245,2095507,78663
425,15815421,17915498,2100077,79973
426,15853225,17957633,2104408,79789
427,15890962,17998951,2107989,79035
428,15928711,18040279,2111568,77285
429,15964730,18083046,2118316,80197
430,16002244,18125215,2122971,79789
431,16039909,18166630,2126721,77426
432,16075967,18207531,2131564,77165
433,16112253,18249957,2137704,78392
434,16148271,18292084,2143813,78396
435,16184620,18334282,2149662,79944
436,16222422,18377274,2154852,78988
437,16258491,18418038,2159547,77797
438,16295556,18459703,2164147,77373
439,16331306,18501734,2170428,78246
440,16367581,18544251,2176670,79985
441,16405119,18586968,2181849,80696
442,16443155,18628169,2185014,77250
443,16479247,18669519,2190272,78219
444,16516183,18711822,2195639,79905
445,16553870,18753709,2199839,79573
446,16591612,18795727,2204115,77966
447,16627626,18837181,2209555,78666
448,16664887,18879615,2214728,79904
449,16702430,18922143,2219713,80103
450,16740077,18963547,2223470,79306
451,16778038,19004658,2226620,78734
452,16815728,19046915,2231187,79967
453,16853522,19087796,2234274,78601
454,16891302,19129287,2237985,79104
455,16928980,19171489,2242509,79951
456,16966802,19213777,2246975,79914
457,17004484,19256824,2252340,78964
458,17040470,19299726,2259256,79379
459,17077017,19342022,2265005,80063
460,17114868,19384101,2269233,79804
461,17152651,19426313,2273662,78199
462,17188711,19468352,2279641,79369
463,17226118,19509295,2283177,78404
464,17263603,19550725,2287122,77277
465,17299493,19593135,2293642,78742
466,17335896,19635226,2299330,79503
467,17373381,19677329,2303948,79604
468,17410955,19720219,2309264,80586
469,17448709,19761470,2312761,77396
470,17484912,19803568,2318656,79763
471,17522649,19846193,2323544,80291
472,17560387,19889060,2328673,80339
473,17597940,19931258,2333318,79813
474,17635640,19972313,2336673,78566
475,17673197,20013828,2340631,79007
476,17710720,20056675,2345955,78851
477,17746789,20099136,2352347,79123
478,17783534,20143187,2359653,81671
479,17821332,20186174,2364842,78899
480,17857416,20228479,2371063,79281
481,17894473,20270605,2376132,79885
482,17932313,20312748,2380435,79775
483,17969998,20354934,2384936,78165
484,18006042,20397174,2391132,78751
485,18042620,20440239,2397619,80871
486,18080506,20483179,2402673,80665
487,18118311,20525358,2407047,80026
488,18156212,20567588,2411376,77983
489,18192027,20609991,2417964,78630
490,18228336,20650872,2422536,78566
491,18266079,20691859,2425780,78645
492,18303799,20734230,2430431,79877
493,18341372,20776551,2435179,79787
494,18378891,20819450,2440559,78893
495,18414947,20861932,2446985,79214
496,18451760,20904518,2452758,80216
497,18489470,20947131,2457661,80348
498,18527294,20989269,2461975,79687
499,18564923,21031531,2466608,79876
500,18602591,21074596,2472005,79103
501,18638703,21117523,2478820,79939
502,18675782,21159662,2483880,79636
503,18713348,21201775,2488427,79910
504,18751224,21243956,2492732,79982
505,18789079,21287290,2498211,79376
506,18825217,21329532,2504315,79947
507,18863002,21372590,2509588,80664
508,18900688,21414685,2513997,79763
509,18938410,21456918,2518508,78232
510,18974478,21499640,2525162,79599
511,19011422,21542046,2530624,79938
512,19049004,21584692,2535688,78676
513,19085101,21627542,2542441,79893
514,19122224,21670597,2548373,80627
515,19159878,21712530,2552652,79631
516,19197659,21754822,2557163,79958
517,19235429,21797290,2561861,80081
518,19273124,21840087,2566963,80405
519,19310813,21882176,2571363,79761
520,19348553,21924197,2575644,79474
521,19386074,21966562,2580488,80362
522,19424152,22008673,2584521,79735
523,19461856,22050905,2589049,79961
524,19499639,22093155,2593516,78183
525,19535648,22135247,2599599,79501
526,19573139,22177583,2604444,80186
527,19611069,22220304,2609235,80304
528,19648737,22262580,2613843,79726
529,19686257,22304792,2618535,79727
530,19723817,22347197,2623380,78417
531,19759900,22390267,2630367,80335
532,19797245,22433097,2635852,80512
533,19835007,22475341,2640334,79848
534,19872691,22517495,2644804,79720
535,19910366,22559854,2649488,79850
536,19947911,22602743,2654832,78840
537,19983939,22644999,2661060,79535
538,20021288,22687166,2665878,79666
539,20059813,22729522,2669709,81602
540,22736078,22799246,63168,100768
541,22773726,22821147,47421,57855
542,22809732,22876652,66920,92193
543,22846495,22898283,51788,59239
544,22884145,22947651,63506,85283
545,22920097,22970290,50193,58873
546,22956411,23022504,66093,89794
547,22994088,23043343,49255,58313
548,23031591,23101025,69434,93812
549,23067791,23122579,54788,58890
550,23105152,23173244,68092,86622
551,23141151,23195648,54497,58788
552,23177594,23241520,63926,83333
553,23215129,23263193,48064,59380
554,23252872,23324932,72060,98012
555,23289199,23347293,58094,59154
556,23326064,23389013,62949,79246
557,23363622,23411053,47431,57981
558,23399628,23462171,62543,88653
559,23437193,23484007,46814,57909
560,23473323,23543596,70273,96667
561,23510466,23566191,55725,59982
562,23547920,23623275,75355,94532
563,23585447,23645720,60273,60130
564,23623198,23694637,71439,86392
565,23660747,23716596,55849,59257
566,23698109,23773318,75209,94170
567,23735635,23795946,60311,60251
568,23773331,23845595,72264,87273
569,23811034,23868173,57139,60139
570,23848664,23914734,66070,84157
571,23886341,23936065,49724,58938
572,23923979,23993633,69654,93670
573,23960132,24015840,55708,59359
574,23997349,24073885,76536,95631
575,24035015,24096183,61168,59919
576,24072714,24139187,66473,80630
577,24110419,24160023,49604,58405
578,24148021,24216344,68323,92452
579,24184205,24237228,53023,58062
580,24221411,24289649,68238,88514
581,24257554,24312257,54703,59455
582,24294463,24365502,71039,90811
583,24332103,24387644,55541,59418
584,24369440,24440320,70880,90098
585,24406938,24462745,55807,59755
586,24444332,24519548,75216,94199
587,24481802,24541806,60004,59695
588,24519306,24590332,71026,85995
589,24556852,24612755,55903,59759
590,24594251,24668427,74176,93079
591,24631736,24690782,59046,59596
592,24669042,24739886,70844,86522
593,24706536,24762434,55898,60105
594,24744155,24807127,62972,82080
595,24781618,24828682,47064,58967
596,24819068,24888654,69586,96199
597,24855354,24911059,55705,59896
598,24892909,24957481,64572,83984
599,24930502,24978872,48370,57373
600,24966543,25037018,70475,95261
601,25003733,25059116,55383,59387
602,25041085,25115490,74405,93863
603,25078648,25137931,59283,59720
604,25115991,25186939,70948,86391
605,25153450,25209063,55613,59440
606,25190829,25257082,66253,85426
607,25228310,25277798,49488,58293
608,25265936,25335618,69682,94086
609,25302261,25357629,55368,59289
610,25339603,25415057,75454,94898
